order_id,customer_id,customer_name,email,age,city,state,product_category,product_name,quantity,unit_price,discount_pct,order_date,payment_method,order_status,total_amount,rejection_reason
18382,10854,Amelia Miller,amelia.miller10854@example.com,32,New York,NY,Electronics,Smartphone,4,798.34,15,2024-05-14,Bank Transfer,unknown,2714.36,INVALID_ORDER_STATUS
15267,3038,Joseph Anderson,joseph.anderson3038@example.com,71,Houston,TX,Books,Python Basics,2,40.27,0,,PayPal,Completed,80.54,INVALID_ORDER_DATE
1930,15698,Sophia Smith,sophia.smith15698@example.com,18,Austin,TX,Clothing,Jeans,5,1354.36,0,,Debit Card,Completed,6771.8,INVALID_ORDER_DATE
54395,12210,David Perez,david.perez12210@example.com,53,Austin,TX,Home,Air Purifier,4,352.7,0,,Apple Pay,Completed,1410.8,INVALID_ORDER_DATE
62124,10288,Mike Johnson,mike.johnson10288@example.com,70,Boston,MA,Home,Blender,5,1360.58,15,,Apple Pay,Returned,5782.46,INVALID_ORDER_DATE
85976,4057,Emma Thomas,emma.thomas4057@example.com,79,Miami,FL,Electronics,Keyboard,3,352.01,5,,Debit Card,Cancelled,1003.23,INVALID_ORDER_DATE
39404,7429,Isabella Smith,isabella.smith7429@example.com,62,Philadelphia,PA,Electronics,Monitor,2,143.58,15,,Credit Card,Processing,244.09,INVALID_ORDER_DATE
33256,1140,James Smith,james.smith1140@example.com,61,New York,NY,Books,Python Basics,5,830.2,20,,Credit Card,Returned,3320.8,INVALID_ORDER_DATE
17731,8221,James Jackson,james.jackson8221@example.com,37,New York,NY,Clothing,T-Shirt,1,537.38,0,,Credit Card,Returned,537.38,INVALID_ORDER_DATE
84466,8233,Harper Williams,harper.williams8233@example.com,55,Miami,FL,Electronics,Laptop,1,298.54,15,2024-04-29,Debit Card,unknown,253.76,INVALID_ORDER_STATUS
12270,17234,Thomas Anderson,thomas.anderson17234@example.com,57,Denver,CO,Clothing,Jeans,3,791.72,15,2025-09-02,Credit Card,unknown,2018.89,INVALID_ORDER_STATUS
44580,2933,David Johnson,david.johnson2933@example.com,76,Houston,TX,Home,Blender,2,509.96,0,,Bank Transfer,Processing,1019.92,INVALID_ORDER_DATE
48459,7301,Robert Anderson,robert.anderson7301@example.com,24,Seattle,WA,Clothing,T-Shirt,5,164.11,5,2024-11-22,Credit Card,unknown,779.52,INVALID_ORDER_STATUS
20825,7257,Mike Wilson,mike.wilson7257@example.com,30,San Antonio,TX,Electronics,Monitor,5,562.76,0,,Credit Card,Completed,2813.8,INVALID_ORDER_DATE
47203,9055,Mike Johnson,mike.johnson9055@example.com,64,Atlanta,GA,Sports,Water Bottle,5,1224.26,5,,Credit Card,Completed,5815.24,INVALID_ORDER_DATE
68861,15668,Harper Moore,harper.moore15668@example.com,80,Philadelphia,PA,Clothing,Jacket,3,532.8,10,,Bank Transfer,Shipped,1438.56,INVALID_ORDER_DATE
40273,8022,Isabella Lee,isabella.lee8022@example.com,74,Chicago,IL,Electronics,Monitor,5,1227.97,0,,PayPal,Completed,6139.85,INVALID_ORDER_DATE
24888,7604,Emma Smith,emma.smith7604@example.com,76,Los Angeles,CA,Books,Cloud Fundamentals,2,618.1,20,2026-06-08,Bank Transfer,unknown,988.96,INVALID_ORDER_STATUS
64417,11622,Ava Thomas,ava.thomas11622@example.com,22,Miami,FL,Clothing,Hoodie,2,161.11,0,2024-01-19,Credit Card,unknown,322.22,INVALID_ORDER_STATUS
13097,8317,David Garcia,david.garcia8317@example.com,27,New York,NY,Books,SQL Handbook,1,1219.42,0,,Apple Pay,Cancelled,1219.42,INVALID_ORDER_DATE
86974,5458,Isabella Rodriguez,isabella.rodriguez5458@example.com,21,Boston,MA,Home,Desk Lamp,3,546.05,0,2026-03-27,PayPal,unknown,1638.15,INVALID_ORDER_STATUS
37996,3472,Evelyn Martin,evelyn.martin3472@example.com,40,Chicago,IL,Home,Coffee Maker,2,783.3,0,,Debit Card,Returned,1566.6,INVALID_ORDER_DATE
25821,7365,Ava Moore,ava.moore7365@example.com,40,Los Angeles,CA,Clothing,T-Shirt,4,906.58,0,,Debit Card,Completed,3626.32,INVALID_ORDER_DATE
16566,14637,Evelyn Thomas,evelyn.thomas14637@example.com,39,Houston,TX,Home,Vacuum,4,578.76,15,,Bank Transfer,Completed,1967.78,INVALID_ORDER_DATE
72465,11750,William Thomas,william.thomas11750@example.com,21,Austin,TX,Electronics,Headphones,1,355.81,5,,Debit Card,Cancelled,338.02,INVALID_ORDER_DATE
23439,12315,David Williams,david.williams12315@example.com,25,Miami,FL,Electronics,Keyboard,5,1361.83,0,,Apple Pay,Cancelled,6809.15,INVALID_ORDER_DATE
35750,16736,Sophia Rodriguez,sophia.rodriguez16736@example.com,44,Boston,MA,Books,Python Basics,3,769.64,0,,Apple Pay,Cancelled,2308.92,INVALID_ORDER_DATE
28485,13693,Thomas Thomas,thomas.thomas13693@example.com,73,Austin,TX,Electronics,Laptop,5,521.93,10,,Bank Transfer,Processing,2348.68,INVALID_ORDER_DATE
22160,3105,Olivia Martin,olivia.martin3105@example.com,43,Phoenix,AZ,Books,Data Engineering 101,4,495.76,0,,PayPal,Completed,1983.04,INVALID_ORDER_DATE
61095,9519,John Martinez,john.martinez9519@example.com,46,Houston,TX,Books,Analytics Guide,3,149.01,0,,Debit Card,Completed,447.03,INVALID_ORDER_DATE
17097,10210,Daniel Jackson,daniel.jackson10210@example.com,43,San Antonio,TX,Home,Vacuum,2,1283.42,5,,PayPal,Completed,2438.5,INVALID_ORDER_DATE
44598,17325,William Anderson,william.anderson17325@example.com,45,San Antonio,TX,Home,Desk Lamp,1,235.43,0,,PayPal,Shipped,235.43,INVALID_ORDER_DATE
37116,7891,Isabella Jones,isabella.jones7891@example.com,40,Boston,MA,Sports,Dumbbells,1,783.28,5,,Debit Card,Processing,744.12,INVALID_ORDER_DATE
21479,11860,Charles Garcia,charles.garcia11860@example.com,41,Seattle,WA,Clothing,T-Shirt,5,612.43,20,,PayPal,Cancelled,2449.72,INVALID_ORDER_DATE
38050,15111,Olivia Wilson,olivia.wilson15111@example.com,43,Miami,FL,Clothing,T-Shirt,3,1418.76,5,,Credit Card,Shipped,4043.47,INVALID_ORDER_DATE
17749,1002,David Jackson,david.jackson1002@example.com,64,Miami,FL,Clothing,Sneakers,3,555.9,20,,Bank Transfer,Shipped,1334.16,INVALID_ORDER_DATE
29540,8207,John Lee,john.lee8207@example.com,35,Denver,CO,Home,Air Purifier,1,633.23,0,,Apple Pay,Completed,633.23,INVALID_ORDER_DATE
87475,16558,Charles Johnson,charles.johnson16558@example.com,47,Miami,FL,Clothing,Hoodie,5,664.44,20,,PayPal,Shipped,2657.76,INVALID_ORDER_DATE
47672,8527,Ava Martinez,ava.martinez8527@example.com,47,Houston,TX,Home,Air Purifier,5,777.17,0,,Credit Card,Shipped,3885.85,INVALID_ORDER_DATE
37125,13252,Olivia Smith,olivia.smith13252@example.com,31,San Diego,CA,Home,Vacuum,4,201.86,20,2025-12-22,Debit Card,unknown,645.95,INVALID_ORDER_STATUS
38206,8427,Mia Lee,mia.lee8427@example.com,80,Philadelphia,PA,Electronics,Monitor,5,351.07,0,2026-05-12,Credit Card,unknown,1755.35,INVALID_ORDER_STATUS
47053,7896,Harper Davis,harper.davis7896@example.com,63,New York,NY,Books,Python Basics,1,17.78,20,2024-07-23,Credit Card,unknown,14.22,INVALID_ORDER_STATUS
71039,10708,David Martinez,david.martinez10708@example.com,42,Boston,MA,Sports,Running Shoes,3,682.34,10,,Apple Pay,Returned,1842.32,INVALID_ORDER_DATE
23537,2713,Mia Brown,mia.brown2713@example.com,23,Chicago,IL,Home,Coffee Maker,5,1182.12,0,,PayPal,Cancelled,5910.6,INVALID_ORDER_DATE
3291,3773,Charles Perez,charles.perez3773@example.com,79,Phoenix,AZ,Clothing,Jacket,1,581.07,15,2024-12-07,Bank Transfer,unknown,493.91,INVALID_ORDER_STATUS
16885,11461,Thomas Rodriguez,thomas.rodriguez11461@example.com,52,Chicago,IL,Books,SQL Handbook,5,1194.09,5,,Debit Card,Cancelled,5671.93,INVALID_ORDER_DATE
84648,16345,Robert Brown,robert.brown16345@example.com,22,Los Angeles,CA,Sports,Yoga Mat,5,725.91,0,,Credit Card,Completed,3629.55,INVALID_ORDER_DATE
77020,9716,Daniel Wilson,daniel.wilson9716@example.com,23,Boston,MA,Sports,Tennis Racket,2,809.1,5,,Debit Card,Cancelled,1537.29,INVALID_ORDER_DATE
88840,5998,William Moore,william.moore5998@example.com,60,Houston,TX,Books,Python Basics,1,574.65,0,,Bank Transfer,Returned,574.65,INVALID_ORDER_DATE
89589,3084,Amelia Lee,amelia.lee3084@example.com,48,Atlanta,GA,Home,Desk Lamp,5,711.23,0,,Credit Card,Completed,3556.15,INVALID_ORDER_DATE
841,3502,John Jones,john.jones3502@example.com,67,Seattle,WA,Home,Desk Lamp,2,590.77,15,2026-03-26,Apple Pay,unknown,1004.31,INVALID_ORDER_STATUS
5635,13379,Isabella Williams,isabella.williams13379@example.com,78,Boston,MA,Sports,Tennis Racket,4,588.37,10,,PayPal,Processing,2118.13,INVALID_ORDER_DATE
78909,16033,John Anderson,john.anderson16033@example.com,65,Dallas,TX,Electronics,Headphones,3,826.97,5,,Apple Pay,Completed,2356.86,INVALID_ORDER_DATE
17560,9034,John Williams,john.williams9034@example.com,41,San Antonio,TX,Sports,Running Shoes,5,1042.64,5,,Debit Card,Completed,4952.54,INVALID_ORDER_DATE
73267,9176,Mia Garcia,mia.garcia9176@example.com,69,Atlanta,GA,Home,Desk Lamp,5,844.09,0,,Credit Card,Returned,4220.45,INVALID_ORDER_DATE
13896,6122,Joseph Martin,joseph.martin6122@example.com,47,Phoenix,AZ,Books,Cloud Fundamentals,4,634.34,20,,Apple Pay,Returned,2029.89,INVALID_ORDER_DATE
24320,9781,Joseph Davis,joseph.davis9781@example.com,69,Philadelphia,PA,Clothing,Jeans,2,1231.87,5,,Credit Card,Completed,2340.55,INVALID_ORDER_DATE
28417,13179,Evelyn Martin,evelyn.martin13179@example.com,65,Dallas,TX,Clothing,Sneakers,2,652.73,0,,Credit Card,Processing,1305.46,INVALID_ORDER_DATE
32240,4235,Thomas Anderson,thomas.anderson4235@example.com,75,Houston,TX,Books,Analytics Guide,4,973.71,0,,Credit Card,Returned,3894.84,INVALID_ORDER_DATE
27703,2730,Robert Thompson,robert.thompson2730@example.com,64,Phoenix,AZ,Home,Air Purifier,2,1055.05,10,,PayPal,Returned,1899.09,INVALID_ORDER_DATE
34422,2439,Ava Williams,ava.williams2439@example.com,59,Chicago,IL,Home,Coffee Maker,2,1307.46,5,,Credit Card,Completed,2484.17,INVALID_ORDER_DATE
9231,15067,Emma Martinez,emma.martinez15067@example.com,54,Seattle,WA,Electronics,Smartphone,5,476.97,0,2025-01-10,Debit Card,unknown,2384.85,INVALID_ORDER_STATUS
67017,9579,William Williams,william.williams9579@example.com,59,Philadelphia,PA,Books,Cloud Fundamentals,2,700.87,15,2024-04-04,Debit Card,unknown,1191.48,INVALID_ORDER_STATUS
54895,12090,Ava Perez,ava.perez12090@example.com,64,Seattle,WA,Books,Cloud Fundamentals,1,148.02,5,,Apple Pay,Shipped,140.62,INVALID_ORDER_DATE
8759,8203,William Taylor,william.taylor8203@example.com,76,Philadelphia,PA,Electronics,Laptop,2,999.68,5,2024-11-08,Apple Pay,unknown,1899.39,INVALID_ORDER_STATUS
62650,13054,Olivia Martin,olivia.martin13054@example.com,52,Austin,TX,Clothing,Jacket,1,1090.43,0,,Credit Card,Shipped,1090.43,INVALID_ORDER_DATE
8691,13037,Robert Brown,robert.brown13037@example.com,64,Chicago,IL,Home,Desk Lamp,3,916.11,10,,Bank Transfer,Shipped,2473.5,INVALID_ORDER_DATE
43095,1305,James Thompson,james.thompson1305@example.com,46,Phoenix,AZ,Electronics,Laptop,3,584.52,10,2025-12-31,Apple Pay,unknown,1578.2,INVALID_ORDER_STATUS
57861,13204,Joseph Lee,joseph.lee13204@example.com,60,Phoenix,AZ,Clothing,Jacket,1,920.42,0,,Apple Pay,Cancelled,920.42,INVALID_ORDER_DATE
21935,14760,James Wilson,james.wilson14760@example.com,36,Dallas,TX,Electronics,Keyboard,5,675.33,0,2025-02-26,PayPal,unknown,3376.65,INVALID_ORDER_STATUS
63159,5103,Daniel Jones,daniel.jones5103@example.com,28,Houston,TX,Books,SQL Handbook,4,1360.27,0,,Credit Card,Processing,5441.08,INVALID_ORDER_DATE
80086,6508,Charles Miller,charles.miller6508@example.com,51,Phoenix,AZ,Home,Blender,1,505.08,0,,Debit Card,Shipped,505.08,INVALID_ORDER_DATE
54905,5684,David Davis,david.davis5684@example.com,20,San Diego,CA,Electronics,Monitor,3,860.56,0,,Credit Card,Cancelled,2581.68,INVALID_ORDER_DATE
15231,4733,Charles Martinez,charles.martinez4733@example.com,63,Houston,TX,Sports,Yoga Mat,4,1088.59,20,,Debit Card,Cancelled,3483.49,INVALID_ORDER_DATE
12855,13485,Joseph Martinez,joseph.martinez13485@example.com,30,Houston,TX,Clothing,Sneakers,4,1456.74,15,,Credit Card,Completed,4952.92,INVALID_ORDER_DATE
55213,13685,Emma Taylor,emma.taylor13685@example.com,56,San Diego,CA,Clothing,Sneakers,1,1374.78,5,,PayPal,Shipped,1306.04,INVALID_ORDER_DATE
36575,15158,Joseph Wilson,joseph.wilson15158@example.com,53,Denver,CO,Home,Air Purifier,5,994.4,0,,Bank Transfer,Cancelled,4972.0,INVALID_ORDER_DATE
78234,17551,Emma Thomas,emma.thomas17551@example.com,80,Boston,MA,Electronics,Keyboard,3,753.07,0,,Debit Card,Cancelled,2259.21,INVALID_ORDER_DATE
952,4633,Charles Jackson,charles.jackson4633@example.com,77,Atlanta,GA,Sports,Yoga Mat,1,512.36,0,,PayPal,Returned,512.36,INVALID_ORDER_DATE
1648,13886,Joseph Johnson,joseph.johnson13886@example.com,42,Houston,TX,Books,Data Engineering 101,1,858.93,20,,PayPal,Completed,687.14,INVALID_ORDER_DATE
18294,7504,William Johnson,william.johnson7504@example.com,70,San Diego,CA,Books,Data Engineering 101,4,1158.65,15,,Apple Pay,Completed,3939.41,INVALID_ORDER_DATE
32939,3885,Charles Garcia,charles.garcia3885@example.com,59,Dallas,TX,Clothing,T-Shirt,5,475.59,5,,PayPal,Returned,2259.05,INVALID_ORDER_DATE
44483,15107,Thomas Moore,thomas.moore15107@example.com,55,Dallas,TX,Electronics,Smartphone,2,486.76,20,,Bank Transfer,Completed,778.82,INVALID_ORDER_DATE
71303,6026,Mia Williams,mia.williams6026@example.com,72,New York,NY,Clothing,Jacket,2,1319.99,5,,PayPal,Completed,2507.98,INVALID_ORDER_DATE
22755,10474,Sophia Wilson,sophia.wilson10474@example.com,29,Seattle,WA,Books,Analytics Guide,3,1238.0,20,,Debit Card,Completed,2971.2,INVALID_ORDER_DATE
46451,13488,James Rodriguez,james.rodriguez13488@example.com,69,Philadelphia,PA,Electronics,Smartphone,1,1198.51,10,2024-08-28,Apple Pay,unknown,1078.66,INVALID_ORDER_STATUS
52180,15882,David Garcia,david.garcia15882@example.com,19,Dallas,TX,Electronics,Headphones,5,129.93,5,2024-01-02,Credit Card,unknown,617.17,INVALID_ORDER_STATUS
25309,3236,James Perez,james.perez3236@example.com,56,Houston,TX,Electronics,Smartphone,3,737.02,0,,Apple Pay,Shipped,2211.06,INVALID_ORDER_DATE
39817,2784,John Brown,john.brown2784@example.com,18,Atlanta,GA,Books,Analytics Guide,3,649.49,15,,Apple Pay,Completed,1656.2,INVALID_ORDER_DATE
72331,11083,Sarah Miller,sarah.miller11083@example.com,51,San Diego,CA,Electronics,Monitor,2,439.53,0,,PayPal,Cancelled,879.06,INVALID_ORDER_DATE
84436,8651,Sarah Johnson,sarah.johnson8651@example.com,19,Boston,MA,Home,Vacuum,3,1059.46,0,,Debit Card,Returned,3178.38,INVALID_ORDER_DATE
86361,13050,Harper Martin,harper.martin13050@example.com,19,Atlanta,GA,Books,Analytics Guide,3,435.66,10,,PayPal,Completed,1176.28,INVALID_ORDER_DATE
64407,4666,Evelyn Perez,evelyn.perez4666@example.com,78,Chicago,IL,Books,Cloud Fundamentals,5,1331.33,5,,Credit Card,Processing,6323.82,INVALID_ORDER_DATE
55618,4696,Daniel Smith,daniel.smith4696@example.com,27,San Antonio,TX,Sports,Yoga Mat,5,552.74,15,,Apple Pay,Returned,2349.14,INVALID_ORDER_DATE
83163,16589,Joseph Taylor,joseph.taylor16589@example.com,64,Austin,TX,Sports,Tennis Racket,2,893.0,15,,Bank Transfer,Cancelled,1518.1,INVALID_ORDER_DATE
59457,10581,Charles Jackson,charles.jackson10581@example.com,32,Miami,FL,Home,Coffee Maker,4,42.37,0,,PayPal,Shipped,169.48,INVALID_ORDER_DATE
84441,13650,Sophia Jackson,sophia.jackson13650@example.com,76,Philadelphia,PA,Clothing,T-Shirt,2,696.21,0,,Debit Card,Shipped,1392.42,INVALID_ORDER_DATE
44826,7895,Amelia Thompson,amelia.thompson7895@example.com,66,Atlanta,GA,Clothing,Hoodie,1,267.79,15,,Debit Card,Shipped,227.62,INVALID_ORDER_DATE
92927,13138,William Miller,william.miller13138@example.com,22,New York,NY,Clothing,Jacket,5,1117.65,20,,Bank Transfer,Completed,4470.6,INVALID_ORDER_DATE
31632,4630,James Martinez,james.martinez4630@example.com,57,New York,NY,Sports,Dumbbells,4,255.24,10,2026-06-02,Bank Transfer,unknown,918.86,INVALID_ORDER_STATUS
59066,13246,Evelyn Johnson,evelyn.johnson13246@example.com,65,Austin,TX,Books,SQL Handbook,5,1116.95,5,2024-06-20,Credit Card,unknown,5305.51,INVALID_ORDER_STATUS
46182,10346,Sarah Perez,sarah.perez10346@example.com,44,Atlanta,GA,Electronics,Keyboard,4,1099.65,0,,Apple Pay,Completed,4398.6,INVALID_ORDER_DATE
51205,15408,Emma Thomas,emma.thomas15408@example.com,28,Austin,TX,Clothing,Jeans,3,538.84,0,,Apple Pay,Cancelled,1616.52,INVALID_ORDER_DATE
89008,5297,Sarah Davis,sarah.davis5297@example.com,18,Phoenix,AZ,Home,Coffee Maker,5,1494.12,0,2025-12-07,Credit Card,unknown,7470.6,INVALID_ORDER_STATUS
36845,11413,Daniel Jackson,daniel.jackson11413@example.com,63,New York,NY,Sports,Water Bottle,4,282.53,20,,PayPal,Shipped,904.1,INVALID_ORDER_DATE
56366,6206,Sarah Davis,sarah.davis6206@example.com,34,Phoenix,AZ,Electronics,Keyboard,3,51.35,5,,Credit Card,Shipped,146.35,INVALID_ORDER_DATE
35058,11985,William Martinez,william.martinez11985@example.com,42,Atlanta,GA,Home,Air Purifier,5,1428.31,15,2024-07-23,Debit Card,unknown,6070.32,INVALID_ORDER_STATUS
76988,4885,Harper Moore,harper.moore4885@example.com,60,Austin,TX,Home,Vacuum,5,760.18,15,,Bank Transfer,Completed,3230.76,INVALID_ORDER_DATE
41965,6349,Joseph Wilson,joseph.wilson6349@example.com,25,Denver,CO,Sports,Yoga Mat,5,1450.05,5,,Bank Transfer,Completed,6887.74,INVALID_ORDER_DATE
8865,15924,Ava Martinez,ava.martinez15924@example.com,37,Philadelphia,PA,Books,Analytics Guide,2,561.41,0,,PayPal,Completed,1122.82,INVALID_ORDER_DATE
70632,6060,Ava Perez,ava.perez6060@example.com,66,Miami,FL,Sports,Yoga Mat,2,607.04,0,,Credit Card,Completed,1214.08,INVALID_ORDER_DATE
95021,17002,Joseph Thompson,joseph.thompson17002@example.com,80,Seattle,WA,Electronics,Headphones,1,622.74,0,,Apple Pay,Processing,622.74,INVALID_ORDER_DATE
74001,2550,Sarah Lee,sarah.lee2550@example.com,27,Atlanta,GA,Books,Data Engineering 101,2,1085.11,0,2025-07-24,Credit Card,unknown,2170.22,INVALID_ORDER_STATUS
47100,13402,Charles Rodriguez,charles.rodriguez13402@example.com,79,Phoenix,AZ,Sports,Yoga Mat,3,1368.04,0,,Apple Pay,Completed,4104.12,INVALID_ORDER_DATE
36866,3189,Ava Rodriguez,ava.rodriguez3189@example.com,63,Philadelphia,PA,Books,Python Basics,1,1277.4,0,,Bank Transfer,Returned,1277.4,INVALID_ORDER_DATE
87463,17462,Harper Johnson,harper.johnson17462@example.com,59,Phoenix,AZ,Sports,Running Shoes,3,656.27,20,,Debit Card,Shipped,1575.05,INVALID_ORDER_DATE
18430,16649,Mike Taylor,mike.taylor16649@example.com,55,Boston,MA,Home,Coffee Maker,2,1342.73,5,,Bank Transfer,Completed,2551.19,INVALID_ORDER_DATE
54565,15128,William Johnson,william.johnson15128@example.com,28,Miami,FL,Clothing,T-Shirt,4,69.58,0,,PayPal,Completed,278.32,INVALID_ORDER_DATE
39937,9241,John Martinez,john.martinez9241@example.com,47,Atlanta,GA,Electronics,Smartphone,4,242.4,15,,Credit Card,Returned,824.16,INVALID_ORDER_DATE
95255,3557,Amelia Rodriguez,amelia.rodriguez3557@example.com,44,Atlanta,GA,Electronics,Headphones,4,1178.46,5,,Credit Card,Completed,4478.15,INVALID_ORDER_DATE
32731,10037,Charles Miller,charles.miller10037@example.com,72,Philadelphia,PA,Sports,Water Bottle,4,70.79,0,,Credit Card,Cancelled,283.16,INVALID_ORDER_DATE
78960,16996,William Johnson,william.johnson16996@example.com,50,Miami,FL,Sports,Yoga Mat,3,95.89,0,2026-01-18,Apple Pay,unknown,287.67,INVALID_ORDER_STATUS
31260,3344,Amelia Perez,amelia.perez3344@example.com,68,Los Angeles,CA,Books,Cloud Fundamentals,3,1369.88,10,,Apple Pay,Cancelled,3698.68,INVALID_ORDER_DATE
48355,13462,Olivia Johnson,olivia.johnson13462@example.com,76,Houston,TX,Electronics,Smartphone,1,628.65,10,,Credit Card,Completed,565.78,INVALID_ORDER_DATE
11850,12614,Robert Lee,robert.lee12614@example.com,46,Chicago,IL,Electronics,Laptop,1,304.98,0,,PayPal,Completed,304.98,INVALID_ORDER_DATE
61204,3498,Charles Brown,charles.brown3498@example.com,34,Chicago,IL,Books,Python Basics,5,1353.13,10,,Apple Pay,Completed,6089.09,INVALID_ORDER_DATE
44612,15006,Amelia Thompson,amelia.thompson15006@example.com,48,Denver,CO,Books,Cloud Fundamentals,4,244.4,15,,PayPal,Processing,830.96,INVALID_ORDER_DATE
75526,10511,Thomas Williams,thomas.williams10511@example.com,41,Dallas,TX,Clothing,Jeans,2,1467.78,20,2026-05-19,PayPal,unknown,2348.45,INVALID_ORDER_STATUS
88899,14342,David Martin,david.martin14342@example.com,50,Boston,MA,Clothing,Hoodie,1,1289.01,15,2025-12-08,Debit Card,unknown,1095.66,INVALID_ORDER_STATUS
85098,8798,Amelia Perez,amelia.perez8798@example.com,45,Chicago,IL,Electronics,Smartphone,4,660.59,0,,Debit Card,Completed,2642.36,INVALID_ORDER_DATE
60755,6381,Ava Rodriguez,ava.rodriguez6381@example.com,39,Boston,MA,Clothing,Hoodie,4,710.47,0,,Bank Transfer,Returned,2841.88,INVALID_ORDER_DATE
14480,9963,Thomas Brown,thomas.brown9963@example.com,26,Chicago,IL,Books,Data Engineering 101,5,1223.72,10,,Credit Card,Processing,5506.74,INVALID_ORDER_DATE
38341,12777,Emma Anderson,emma.anderson12777@example.com,48,Houston,TX,Books,Analytics Guide,2,679.02,15,,Debit Card,Completed,1154.33,INVALID_ORDER_DATE
62019,9748,Thomas Martin,thomas.martin9748@example.com,72,Phoenix,AZ,Books,Data Engineering 101,5,1236.03,0,2024-03-24,PayPal,unknown,6180.15,INVALID_ORDER_STATUS
50663,12686,Harper Lee,harper.lee12686@example.com,35,Seattle,WA,Home,Coffee Maker,5,715.62,0,,Apple Pay,Completed,3578.1,INVALID_ORDER_DATE
34888,2243,William Martinez,william.martinez2243@example.com,80,Denver,CO,Clothing,Hoodie,3,1236.09,0,,Debit Card,Processing,3708.27,INVALID_ORDER_DATE
77772,3009,Daniel Jones,daniel.jones3009@example.com,46,Atlanta,GA,Books,Python Basics,3,31.08,20,2025-04-16,Credit Card,unknown,74.59,INVALID_ORDER_STATUS
44466,12504,Amelia Rodriguez,amelia.rodriguez12504@example.com,56,Los Angeles,CA,Sports,Tennis Racket,2,961.83,0,,Apple Pay,Completed,1923.66,INVALID_ORDER_DATE
22605,17334,Sophia Garcia,sophia.garcia17334@example.com,39,San Antonio,TX,Clothing,Jeans,4,617.55,0,,Debit Card,Cancelled,2470.2,INVALID_ORDER_DATE
15653,10603,Mike Taylor,mike.taylor10603@example.com,49,Atlanta,GA,Sports,Tennis Racket,4,80.78,0,,Credit Card,Completed,323.12,INVALID_ORDER_DATE
30242,4055,Robert Garcia,robert.garcia4055@example.com,22,Chicago,IL,Electronics,Keyboard,4,425.05,0,,PayPal,Completed,1700.2,INVALID_ORDER_DATE
48917,9545,Harper Rodriguez,harper.rodriguez9545@example.com,21,San Diego,CA,Books,SQL Handbook,1,1401.28,10,,Apple Pay,Completed,1261.15,INVALID_ORDER_DATE
60508,6411,Isabella Lee,isabella.lee6411@example.com,80,Miami,FL,Clothing,Jeans,5,1399.92,20,,Debit Card,Completed,5599.68,INVALID_ORDER_DATE
41420,10537,Amelia Williams,amelia.williams10537@example.com,46,Dallas,TX,Sports,Running Shoes,2,1356.89,10,,Bank Transfer,Cancelled,2442.4,INVALID_ORDER_DATE
5856,9093,Robert Jackson,robert.jackson9093@example.com,55,New York,NY,Home,Air Purifier,1,812.14,20,,Debit Card,Completed,649.71,INVALID_ORDER_DATE
31484,7525,Amelia Smith,amelia.smith7525@example.com,32,Atlanta,GA,Books,Analytics Guide,1,1303.79,5,,Debit Card,Completed,1238.6,INVALID_ORDER_DATE
62731,5883,Daniel Wilson,daniel.wilson5883@example.com,63,Atlanta,GA,Home,Blender,5,576.82,0,,Debit Card,Completed,2884.1,INVALID_ORDER_DATE
39111,2907,Emma Taylor,emma.taylor2907@example.com,75,Miami,FL,Sports,Running Shoes,3,1485.15,5,2024-10-12,PayPal,unknown,4232.68,INVALID_ORDER_STATUS
18166,13045,Mike Miller,mike.miller13045@example.com,72,Seattle,WA,Electronics,Smartphone,1,852.92,0,2025-02-12,PayPal,unknown,852.92,INVALID_ORDER_STATUS
11155,11033,Daniel Taylor,daniel.taylor11033@example.com,19,Philadelphia,PA,Sports,Tennis Racket,2,872.83,20,,PayPal,Processing,1396.53,INVALID_ORDER_DATE
20857,7662,Olivia Anderson,olivia.anderson7662@example.com,52,San Antonio,TX,Clothing,Sneakers,2,615.51,10,,PayPal,Returned,1107.92,INVALID_ORDER_DATE
93638,9771,Ava Johnson,ava.johnson9771@example.com,28,Seattle,WA,Electronics,Headphones,1,1044.97,15,2024-08-08,Debit Card,unknown,888.22,INVALID_ORDER_STATUS
35071,11718,Mia Anderson,mia.anderson11718@example.com,76,Austin,TX,Sports,Water Bottle,1,1135.16,5,,Debit Card,Processing,1078.4,INVALID_ORDER_DATE
39250,7773,Evelyn Martinez,evelyn.martinez7773@example.com,41,Austin,TX,Books,Cloud Fundamentals,1,919.63,0,,Apple Pay,Completed,919.63,INVALID_ORDER_DATE
87042,4891,Isabella Moore,isabella.moore4891@example.com,80,Phoenix,AZ,Home,Air Purifier,5,1041.1,0,2025-12-06,Debit Card,unknown,5205.5,INVALID_ORDER_STATUS
26608,12633,William Jackson,william.jackson12633@example.com,55,San Diego,CA,Electronics,Monitor,3,907.37,10,,Bank Transfer,Completed,2449.9,INVALID_ORDER_DATE
34815,9266,Ava Miller,ava.miller9266@example.com,27,Miami,FL,Electronics,Headphones,3,221.91,10,2024-05-11,PayPal,unknown,599.16,INVALID_ORDER_STATUS
89484,10487,Robert Wilson,robert.wilson10487@example.com,23,San Diego,CA,Home,Vacuum,1,171.66,0,,PayPal,Completed,171.66,INVALID_ORDER_DATE
60740,1130,Mike Perez,mike.perez1130@example.com,37,Seattle,WA,Books,Data Engineering 101,5,1421.36,5,,PayPal,Processing,6751.46,INVALID_ORDER_DATE
