order_id,customer_id,customer_name,email,age,city,state,product_category,product_name,quantity,unit_price,discount_pct,order_date,payment_method,order_status,total_amount
9235,3249,Evelyn Thomas,evelyn.thomas3249@example.com,66,Atlanta,GA,Clothing,Jacket,4,1037.02,10,2024-04-15,PayPal,Cancelled,3733.27
88906,17059,Daniel Jackson,daniel.jackson17059@example.com,66,Austin,TX,Home,Desk Lamp,1,252.92,5,2024-03-11,Bank Transfer,Shipped,240.27
34591,4214,Mike Garcia,mike.garcia4214@example.com,66,Chicago,IL,Home,Blender,3,363.07,10,2025-08-04,Credit Card,Cancelled,980.29
49166,4164,Sarah Miller,sarah.miller4164@example.com,34,Houston,TX,Electronics,Monitor,2,462.77,20,2025-03-19,Apple Pay,Cancelled,740.43
76354,8379,Sarah Anderson,sarah.anderson8379@example.com,38,Boston,MA,Sports,Running Shoes,2,514.69,15,2025-12-16,Bank Transfer,Shipped,874.97
50725,4625,William Martin,william.martin4625@example.com,51,Austin,TX,Electronics,Headphones,4,152.38,20,2025-02-08,Bank Transfer,Completed,487.62
26103,1085,Robert Jones,robert.jones1085@example.com,44,San Diego,CA,Electronics,Smartphone,1,1203.36,10,2026-02-10,Bank Transfer,Completed,1083.02
38702,6553,John Moore,john.moore6553@example.com,59,San Diego,CA,Electronics,Smartphone,3,532.27,5,2024-02-08,PayPal,Cancelled,1516.97
97342,10553,Emma Taylor,emma.taylor10553@example.com,32,Houston,TX,Home,Blender,3,239.4,20,2025-12-31,Credit Card,Completed,574.56
86165,17797,Emma Lee,emma.lee17797@example.com,74,Chicago,IL,Home,Desk Lamp,2,944.85,20,2026-03-15,PayPal,Returned,1511.76
58630,13115,James Wilson,james.wilson13115@example.com,29,Chicago,IL,Books,Analytics Guide,3,805.67,15,2025-11-29,Credit Card,Completed,2054.46
87176,10406,Emma Martin,emma.martin10406@example.com,46,Los Angeles,CA,Sports,Water Bottle,1,730.6,10,2026-05-28,PayPal,Completed,657.54
24142,4885,Robert Williams,robert.williams4885@example.com,62,Boston,MA,Books,Data Engineering 101,4,126.67,10,2025-07-01,Bank Transfer,Completed,456.01
39999,6409,Mia Perez,mia.perez6409@example.com,58,Houston,TX,Clothing,Hoodie,2,59.96,5,2025-07-29,Debit Card,Returned,113.92
7512,4751,Sarah Thomas,sarah.thomas4751@example.com,24,Dallas,TX,Home,Desk Lamp,3,395.23,5,2026-06-09,Bank Transfer,Cancelled,1126.41
91783,9691,Mia Garcia,mia.garcia9691@example.com,73,New York,NY,Clothing,Sneakers,4,1047.14,15,2024-09-19,Apple Pay,Completed,3560.28
73106,3008,Thomas Martinez,thomas.martinez3008@example.com,22,Phoenix,AZ,Clothing,Jeans,1,145.07,10,2024-12-29,Debit Card,Completed,130.56
82186,12355,David Davis,david.davis12355@example.com,29,Miami,FL,Electronics,Headphones,4,50.91,10,2025-09-22,Bank Transfer,Returned,183.28
39973,3321,William Lee,william.lee3321@example.com,56,San Diego,CA,Home,Coffee Maker,4,482.56,10,2024-03-16,Debit Card,Shipped,1737.22
30194,2371,Robert Martin,robert.martin2371@example.com,63,Denver,CO,Sports,Tennis Racket,3,258.84,0,2025-11-23,PayPal,Processing,776.52
95271,4387,Evelyn Lee,evelyn.lee4387@example.com,52,Seattle,WA,Books,SQL Handbook,4,661.51,20,2026-02-23,Bank Transfer,Shipped,2116.83
61075,7944,Harper Thompson,harper.thompson7944@example.com,44,Los Angeles,CA,Sports,Running Shoes,1,153.34,20,2024-05-17,PayPal,Completed,122.67
43119,13963,Mike Lee,mike.lee13963@example.com,28,Phoenix,AZ,Electronics,Headphones,1,38.05,15,2024-07-17,Credit Card,Returned,32.34
46815,10870,Thomas Davis,thomas.davis10870@example.com,41,New York,NY,Books,Python Basics,2,429.82,0,2026-04-30,Credit Card,Returned,859.64
31583,3321,Amelia Wilson,amelia.wilson3321@example.com,42,Dallas,TX,Electronics,Headphones,2,177.03,0,2024-06-10,Bank Transfer,Shipped,354.06
44132,9734,Sarah Smith,sarah.smith9734@example.com,33,Boston,,Sports,Dumbbells,2,230.6,10,2025-02-20,PayPal,Completed,415.08
83232,8750,David Lee,david.lee8750@example.com,52,Dallas,TX,Sports,Yoga Mat,4,762.23,15,2025-04-16,Bank Transfer,Completed,2591.58
28418,4330,Ava Johnson,ava.johnson4330@example.com,63,Denver,CO,Electronics,Laptop,5,433.21,0,2025-03-17,Debit Card,Processing,2166.05
6286,4596,William Jackson,william.jackson4596@example.com,69,New York,NY,Sports,Water Bottle,1,1372.57,5,2026-05-05,Credit Card,Completed,1303.94
92000,16026,Olivia Brown,olivia.brown16026@example.com,58,Denver,CO,Home,Desk Lamp,4,1079.26,5,2025-12-15,Debit Card,Completed,4101.19
87049,4662,Sophia Thompson,sophia.thompson4662@example.com,54,San Antonio,TX,Home,Coffee Maker,2,1342.14,10,2026-04-10,Debit Card,Completed,2415.85
65615,7723,Sarah Smith,sarah.smith7723@example.com,31,Atlanta,GA,Sports,Water Bottle,2,1265.02,0,2026-04-26,PayPal,Cancelled,2530.04
11832,8215,William Jones,william.jones8215@example.com,58,Dallas,TX,Sports,Running Shoes,1,679.55,0,2024-07-05,PayPal,Completed,679.55
17353,17459,Amelia Lee,amelia.lee17459@example.com,55,Denver,CO,Electronics,Keyboard,1,1425.27,0,2024-10-10,Credit Card,Completed,1425.27
30054,6148,Ava Lee,ava.lee6148@example.com,65,Denver,CO,Home,Vacuum,5,1270.15,10,2024-07-26,Apple Pay,Completed,5715.68
49019,14865,Evelyn Thomas,evelyn.thomas14865@example.com,44,Seattle,WA,Electronics,Headphones,5,299.87,10,2026-02-14,Debit Card,Completed,1349.41
65656,3907,John Martin,john.martin3907@example.com,55,San Antonio,TX,Sports,Water Bottle,3,1024.41,5,2024-11-13,Apple Pay,Completed,2919.57
40992,4525,Olivia Garcia,olivia.garcia4525@example.com,76,Miami,FL,Books,Analytics Guide,3,1463.48,0,2026-03-15,PayPal,Processing,4390.44
17730,17504,Olivia Garcia,olivia.garcia17504@example.com,23,New York,NY,Sports,Tennis Racket,3,1071.68,0,2024-08-08,Bank Transfer,Completed,3215.04
11215,12790,Sarah Johnson,sarah.johnson12790@example.com,72,Philadelphia,PA,Books,Analytics Guide,5,634.52,5,2025-10-16,Apple Pay,Completed,3013.97
54882,16877,Robert Johnson,robert.johnson16877@example.com,29,Chicago,IL,Sports,Water Bottle,4,340.03,0,2025-09-22,PayPal,Shipped,1360.12
23611,7892,James Thomas,james.thomas7892@example.com,65,Miami,FL,Home,Blender,2,257.71,5,2025-03-16,Debit Card,Completed,489.65
12277,11517,Charles Moore,charles.moore11517@example.com,44,New York,NY,Books,Data Engineering 101,3,1195.36,15,2025-07-19,Bank Transfer,Completed,3048.17
72567,1263,Ava Lee,ava.lee1263@example.com,44,Miami,FL,Electronics,Monitor,1,750.02,0,2025-01-20,Apple Pay,Processing,750.02
60798,7381,Thomas Anderson,thomas.anderson7381@example.com,55,Miami,FL,Home,Coffee Maker,5,468.39,20,2024-02-03,Credit Card,Completed,1873.56
96195,13683,Harper Moore,harper.moore13683@example.com,59,San Diego,CA,Books,Cloud Fundamentals,5,590.1,15,2024-05-06,Credit Card,Cancelled,2507.92
91090,14995,John Miller,john.miller14995@example.com,30,Los Angeles,CA,Books,Python Basics,4,100.34,5,2025-07-19,Credit Card,Processing,381.29
4216,8062,Thomas Jones,thomas.jones8062@example.com,64,Austin,TX,Clothing,Hoodie,2,884.58,20,2025-09-02,Credit Card,Completed,1415.33
66586,12740,Joseph Wilson,joseph.wilson12740@example.com,74,Houston,TX,Sports,Running Shoes,3,1218.21,0,2024-11-25,Debit Card,Returned,3654.63
84397,6222,Sophia Williams,sophia.williams6222@example.com,27,Seattle,WA,Books,Cloud Fundamentals,1,375.52,0,2024-03-10,Apple Pay,Completed,375.52
37860,8345,Olivia Miller,olivia.miller8345@example.com,19,San Diego,CA,Electronics,Headphones,1,1194.8,10,2025-06-20,Credit Card,Completed,1075.32
16698,1905,James Davis,james.davis1905@example.com,75,Seattle,WA,Clothing,Jeans,5,778.49,5,2025-02-02,Credit Card,Processing,3697.83
37086,1127,Olivia Moore,olivia.moore1127@example.com,36,Dallas,TX,Clothing,Sneakers,2,989.58,0,2024-03-19,Bank Transfer,Returned,1979.16
48933,10758,William Perez,william.perez10758@example.com,55,Los Angeles,CA,Sports,Tennis Racket,1,227.97,20,2025-12-01,Bank Transfer,Shipped,182.38
69113,12157,David Perez,david.perez12157@example.com,24,Miami,FL,Sports,Water Bottle,3,598.47,5,2025-04-13,Bank Transfer,Returned,1705.64
30116,3265,Joseph Moore,joseph.moore3265@example.com,33,New York,NY,Electronics,Laptop,2,830.09,5,2025-10-09,Credit Card,Completed,1577.17
8466,10520,Sophia Wilson,,65,New York,NY,Books,Python Basics,1,945.93,10,2024-06-10,Bank Transfer,Completed,851.34
51832,8991,Sarah Brown,sarah.brown8991@example.com,73,Chicago,IL,Clothing,Hoodie,3,1389.92,0,2026-06-16,Debit Card,Returned,4169.76
60870,16242,Robert Perez,robert.perez16242@example.com,67,Philadelphia,PA,Sports,Yoga Mat,0,649.17,5,2024-03-03,PayPal,Completed,0.0
60147,6176,Joseph Moore,joseph.moore6176@example.com,29,Philadelphia,PA,Home,Blender,5,848.04,0,2025-12-18,Apple Pay,Completed,4240.2
39591,16689,Joseph Martin,joseph.martin16689@example.com,43,Houston,TX,Books,SQL Handbook,4,157.71,15,2024-07-27,Credit Card,Returned,536.21
85571,6866,Evelyn Moore,evelyn.moore6866@example.com,24,Houston,TX,Electronics,Smartphone,1,228.23,0,2024-05-03,PayPal,Processing,228.23
68198,9847,Daniel Perez,daniel.perez9847@example.com,40,Houston,TX,Books,Data Engineering 101,3,548.82,0,2025-05-13,Credit Card,Processing,1646.46
79618,16938,Charles Thomas,charles.thomas16938@example.com,28,Seattle,WA,Books,Cloud Fundamentals,2,802.2,15,2026-05-01,Apple Pay,Completed,1363.74
34855,17961,Harper Smith,harper.smith17961@example.com,47,San Diego,CA,Electronics,Keyboard,2,757.48,20,2024-07-04,Bank Transfer,Cancelled,1211.97
24468,10775,Charles Thompson,charles.thompson10775@example.com,75,Chicago,IL,Home,Blender,4,228.09,5,2024-12-09,Apple Pay,Shipped,866.74
53824,3954,Mike Smith,,50,Seattle,WA,Electronics,Laptop,5,1004.49,20,2026-04-26,Bank Transfer,Cancelled,4017.96
4223,1894,Mike Thomas,mike.thomas1894@example.com,70,Dallas,TX,Electronics,Laptop,1,515.77,20,2025-11-08,Debit Card,Cancelled,412.62
35570,15287,Sophia Martinez,sophia.martinez15287@example.com,70,Houston,TX,Home,Blender,4,385.0,15,2025-01-24,Apple Pay,Processing,1309.0
15110,5868,Daniel Johnson,daniel.johnson5868@example.com,76,San Antonio,TX,Clothing,Jeans,4,1467.06,20,2025-11-01,Apple Pay,Completed,4694.59
24527,5978,Isabella Perez,isabella.perez5978@example.com,59,Austin,TX,Clothing,Jeans,5,1057.93,10,2024-08-25,Bank Transfer,Completed,4760.69
14528,8498,Mia Lee,mia.lee8498@example.com,74,Houston,TX,Clothing,T-Shirt,2,1160.74,15,2026-03-22,Credit Card,Processing,1973.26
56851,9354,Harper Jones,harper.jones9354@example.com,55,,WA,Books,Python Basics,1,701.36,0,2025-04-23,Apple Pay,Processing,701.36
7866,4375,James Williams,james.williams4375@example.com,26,Boston,MA,Sports,Yoga Mat,1,350.18,15,2024-07-06,Apple Pay,Completed,297.65
70221,1548,Robert Garcia,robert.garcia1548@example.com,42,Seattle,WA,Sports,Water Bottle,3,866.31,0,2024-01-26,PayPal,Completed,2598.93
5954,5407,Robert Thomas,robert.thomas5407@example.com,55,Philadelphia,PA,Electronics,Headphones,3,107.16,20,2026-03-31,Debit Card,Processing,257.18
89249,10339,Mia Moore,mia.moore10339@example.com,19,Austin,TX,Sports,Running Shoes,1,1046.92,0,2024-02-01,Bank Transfer,Returned,1046.92
62764,1289,Evelyn Jones,evelyn.jones1289@example.com,35,Seattle,WA,Sports,Yoga Mat,4,239.54,0,2024-04-06,Bank Transfer,Returned,958.16
19956,4021,Thomas Martinez,thomas.martinez4021@example.com,28,Houston,TX,Books,SQL Handbook,2,50.52,0,2025-08-29,Apple Pay,Cancelled,101.04
714,17654,Charles Jackson,charles.jackson17654@example.com,31,Boston,MA,Electronics,Keyboard,5,104.79,10,2025-02-01,Bank Transfer,Completed,471.56
73435,17326,Daniel Perez,daniel.perez17326@example.com,59,Houston,TX,Sports,Water Bottle,1,221.01,0,2026-03-19,Credit Card,Shipped,221.01
30922,10965,William Thomas,william.thomas10965@example.com,73,Dallas,TX,Clothing,Sneakers,4,347.3,5,2025-09-26,Credit Card,Completed,1319.74
39001,6095,William Brown,william.brown6095@example.com,25,Denver,CO,Electronics,Headphones,3,917.15,5,2024-09-02,Apple Pay,Cancelled,2613.88
37800,10643,John Smith,john.smith10643@example.com,68,Austin,TX,Electronics,Keyboard,2,1064.7,0,2026-01-11,Credit Card,Shipped,2129.4
93476,4421,Isabella Taylor,isabella.taylor4421@example.com,78,San Antonio,TX,Clothing,Jacket,1,404.96,20,2026-05-06,Credit Card,Processing,323.97
47732,14505,Mia Rodriguez,mia.rodriguez14505@example.com,72,Miami,FL,Clothing,Hoodie,5,881.79,0,2026-02-18,Debit Card,Completed,4408.95
86991,13974,Mike Martin,mike.martin13974@example.com,67,New York,NY,Books,SQL Handbook,1,1362.04,0,2026-04-12,Debit Card,Returned,1362.04
41154,16707,Ava Martinez,ava.martinez16707@example.com,79,Atlanta,GA,Clothing,Sneakers,3,790.54,5,2025-12-24,PayPal,Completed,2253.04
71181,6495,Joseph Martinez,joseph.martinez6495@example.com,52,Austin,TX,Electronics,Laptop,2,970.98,0,2024-09-05,Apple Pay,Cancelled,1941.96
38458,16478,Emma Moore,invalid-email,25,Dallas,TX,Home,Vacuum,1,1186.73,0,2024-12-30,Credit Card,Returned,1186.73
53532,2655,Ava Williams,ava.williams2655@example.com,38,Dallas,TX,Books,Python Basics,2,1254.31,10,2024-05-06,Apple Pay,Cancelled,2257.76
16950,6487,Charles Miller,charles.miller6487@example.com,54,New York,NY,Clothing,Jacket,1,1175.13,0,2024-06-12,Bank Transfer,Processing,1175.13
97067,2038,Evelyn Smith,evelyn.smith2038@example.com,59,Phoenix,AZ,Home,Coffee Maker,2,766.86,0,2026-03-09,Credit Card,Shipped,1533.72
29067,13330,Mike Taylor,mike.taylor13330@example.com,77,Philadelphia,PA,Sports,Dumbbells,2,357.8,0,2024-02-22,Apple Pay,Cancelled,715.6
25002,7637,Joseph Moore,joseph.moore7637@example.com,65,San Antonio,TX,Clothing,Hoodie,1,1441.23,15,2024-09-04,Apple Pay,complete,1225.05
50068,15708,Sarah Martin,sarah.martin15708@example.com,56,Boston,MA,Sports,Water Bottle,5,542.81,10,2025-09-29,Apple Pay,Shipped,2442.64
50227,11416,Joseph Jackson,joseph.jackson11416@example.com,35,New York,NY,Sports,Running Shoes,3,554.0,0,2024-04-03,Apple Pay,Cancelled,1662.0
88599,6936,James Perez,james.perez6936@example.com,51,New York,NY,Sports,Yoga Mat,2,613.6,5,2025-07-20,Bank Transfer,Completed,1165.84
60223,6805,Joseph Taylor,joseph.taylor6805@example.com,40,Philadelphia,PA,Sports,Running Shoes,5,547.15,0,2026-02-13,Bank Transfer,Completed,2735.75
96201,14709,Sarah Perez,sarah.perez14709@example.com,44,San Diego,CA,Electronics,Monitor,1,1477.16,15,2024-02-22,Apple Pay,Cancelled,1255.59
11419,14928,John Anderson,john.anderson14928@example.com,73,Denver,CO,Electronics,Smartphone,2,504.66,0,2025-12-16,Apple Pay,Returned,1009.32
32294,14240,Robert Rodriguez,robert.rodriguez14240@example.com,22,Miami,FL,Books,Python Basics,5,604.58,15,2024-02-14,Bank Transfer,Completed,2569.47
34866,7801,Sarah Anderson,invalid-email,71,Houston,TX,Books,Python Basics,5,197.54,15,2025-04-24,PayPal,Completed,839.54
64484,3566,Olivia Thompson,olivia.thompson3566@example.com,60,Phoenix,AZ,Books,Data Engineering 101,3,284.08,0,2025-01-03,Bank Transfer,Processing,852.24
61821,7451,Evelyn Davis,evelyn.davis7451@example.com,20,Phoenix,AZ,Home,Desk Lamp,5,413.33,0,2024-10-09,PayPal,Shipped,2066.65
53159,16894,Amelia Smith,amelia.smith16894@example.com,74,Austin,TX,Books,Python Basics,5,551.74,10,2026-04-02,Debit Card,Completed,2482.83
46904,17866,Amelia Jones,amelia.jones17866@example.com,57,Chicago,IL,Sports,Yoga Mat,5,1188.08,0,2024-02-20,Bank Transfer,Processing,5940.4
73588,1126,Isabella Davis,isabella.davis1126@example.com,74,Seattle,WA,Electronics,Smartphone,5,1466.61,20,2024-11-02,Apple Pay,Completed,5866.44
56232,1540,Ava Johnson,ava.johnson1540@example.com,37,Atlanta,GA,Clothing,Hoodie,4,1073.68,0,2025-07-27,PayPal,Cancelled,4294.72
51012,5504,Charles Thomas,invalid-email,52,Philadelphia,PA,Sports,Running Shoes,2,827.05,10,2024-02-08,Apple Pay,Completed,1488.69
64225,12094,David Lee,david.lee12094@example.com,54,Denver,CO,Sports,Yoga Mat,3,1050.27,0,2026-05-07,Apple Pay,Completed,3150.81
71529,15480,Mike Moore,mike.moore15480@example.com,63,Dallas,TX,Sports,Running Shoes,1,1269.49,15,2025-11-01,Apple Pay,Cancelled,1079.07
3729,17728,Olivia Martin,olivia.martin17728@example.com,38,Denver,CO,Electronics,Keyboard,2,521.96,0,2024-07-07,Credit Card,Completed,1043.92
66365,11762,James Miller,james.miller11762@example.com,75,Seattle,WA,Books,Cloud Fundamentals,1,1261.01,0,2025-04-18,PayPal,Cancelled,1261.01
31125,6172,Sophia Johnson,sophia.johnson6172@example.com,56,New York,,Home,Vacuum,1,1148.25,0,2024-06-30,Debit Card,Returned,1148.25
66422,8868,Mia Thompson,mia.thompson8868@example.com,67,Austin,TX,Clothing,Jacket,1,1009.22,0,2024-06-11,Credit Card,Completed,1009.22
88075,6194,Emma Miller,emma.miller6194@example.com,23,Chicago,IL,Home,Vacuum,4,896.49,20,2025-07-13,Bank Transfer,Completed,2868.77
38586,3054,Evelyn Johnson,evelyn.johnson3054@example.com,45,Los Angeles,CA,Sports,Water Bottle,2,1235.76,15,2025-07-27,Apple Pay,Processing,2100.79
753,6107,Amelia Smith,amelia.smith6107@example.com,66,San Antonio,TX,Books,Python Basics,3,896.01,0,2025-07-20,Debit Card,Completed,2688.03
29716,10105,Thomas Smith,thomas.smith10105@example.com,37,Chicago,IL,Home,Blender,5,443.71,10,2026-02-17,Debit Card,Completed,1996.69
17579,16836,Amelia Davis,amelia.davis16836@example.com,69,Seattle,WA,Sports,Tennis Racket,4,681.27,10,2024-12-21,PayPal,Completed,2452.57
22750,16477,Robert Davis,robert.davis16477@example.com,52,Dallas,TX,Books,Cloud Fundamentals,5,1223.76,5,2025-09-03,Apple Pay,Completed,5812.86
61990,15021,Charles Lee,charles.lee15021@example.com,66,San Antonio,TX,Home,Vacuum,3,686.11,10,2024-08-05,Apple Pay,Completed,1852.5
91487,6071,David Thompson,david.thompson6071@example.com,30,San Antonio,TX,Electronics,Headphones,3,985.11,5,2026-01-21,Debit Card,Processing,2807.56
97768,16903,Harper Martinez,harper.martinez16903@example.com,51,Seattle,WA,Electronics,Smartphone,3,412.59,15,2024-05-19,PayPal,Completed,1052.1
38596,13037,Joseph Martinez,joseph.martinez13037@example.com,80,Boston,MA,Electronics,Headphones,2,1090.81,0,2025-12-13,Apple Pay,Completed,2181.62
42481,13021,John Martin,john.martin13021@example.com,77,,CA,Sports,Running Shoes,2,1464.35,0,2024-07-18,Bank Transfer,Cancelled,2928.7
34416,7126,Sophia Anderson,sophia.anderson7126@example.com,47,San Antonio,TX,Home,Desk Lamp,2,54.99,0,2024-02-13,Apple Pay,Returned,109.98
12050,2845,Sarah Garcia,sarah.garcia2845@example.com,51,Dallas,TX,Electronics,Headphones,2,1235.11,0,2024-10-29,Bank Transfer,Completed,2470.22
9296,17950,James Taylor,james.taylor17950@example.com,51,Phoenix,AZ,Home,Blender,1,1036.14,0,2024-02-07,Apple Pay,Cancelled,
75428,3159,Amelia Martin,amelia.martin3159@example.com,55,Denver,CO,Sports,Running Shoes,1,209.45,15,2025-07-12,Debit Card,Completed,178.03
77669,5622,Amelia Davis,amelia.davis5622@example.com,68,Chicago,IL,Home,Blender,2,626.73,10,2025-11-12,Debit Card,Completed,1128.11
80854,7512,Sophia Rodriguez,sophia.rodriguez7512@example.com,44,Atlanta,GA,Clothing,Jacket,4,765.34,0,2024-07-16,Bank Transfer,Processing,3061.36
88016,13642,Harper Taylor,harper.taylor13642@example.com,78,New York,NY,Sports,Dumbbells,1,412.91,0,2024-08-23,Debit Card,Completed,412.91
26042,14504,Isabella Davis,isabella.davis14504@example.com,42,San Diego,CA,Books,Data Engineering 101,4,641.86,5,2024-01-19,Apple Pay,Completed,2439.07
20143,12875,James Martinez,james.martinez12875@example.com,61,Houston,TX,Books,SQL Handbook,3,658.28,0,2024-01-05,Debit Card,Completed,1974.84
72026,8147,David Lee,david.lee8147@example.com,70,Denver,CO,Clothing,Jacket,3,850.64,5,2025-12-19,Bank Transfer,Returned,2424.32
74563,9516,Thomas Wilson,thomas.wilson9516@example.com,150,Dallas,TX,Clothing,Jeans,2,202.22,0,2024-06-02,Apple Pay,Completed,404.44
74324,16020,Olivia Johnson,olivia.johnson16020@example.com,66,Houston,TX,Electronics,Monitor,4,980.69,10,2024-01-14,Credit Card,Shipped,3530.48
70136,3708,Harper Perez,harper.perez3708@example.com,50,San Diego,CA,Electronics,Keyboard,5,846.51,0,2024-03-26,Credit Card,Completed,4232.55
75873,11127,Joseph Martinez,joseph.martinez11127@example.com,45,Chicago,IL,Clothing,T-Shirt,5,951.54,10,2025-06-22,Bank Transfer,Shipped,4281.93
76400,3437,Olivia Davis,olivia.davis3437@example.com,34,Miami,FL,Electronics,Headphones,3,1202.08,20,2025-11-19,Credit Card,Processing,2884.99
91716,11717,Harper Taylor,harper.taylor11717@example.com,48,San Antonio,TX,Electronics,Smartphone,3,1361.23,0,2025-05-21,PayPal,Completed,4083.69
1269,10905,Olivia Davis,olivia.davis10905@example.com,39,Miami,FL,Clothing,Sneakers,2,1073.03,20,2025-12-18,Credit Card,Completed,1716.85
67590,2202,Olivia Anderson,olivia.anderson2202@example.com,29,Houston,TX,Home,Vacuum,2,1025.98,10,2024-09-19,PayPal,Cancelled,1846.76
97955,9011,Emma Taylor,emma.taylor9011@example.com,71,Phoenix,AZ,Clothing,Jeans,3,1284.34,10,2024-06-20,PayPal,Cancelled,3467.72
84789,14669,William Thompson,william.thompson14669@example.com,56,San Diego,CA,Electronics,Keyboard,2,576.51,0,2024-11-24,Credit Card,Processing,1153.02
46410,12014,Olivia Anderson,olivia.anderson12014@example.com,29,New York,NY,Electronics,Monitor,2,1080.09,10,2025-10-09,Credit Card,Processing,1944.16
32546,12816,Emma Moore,emma.moore12816@example.com,33,,TX,Sports,Water Bottle,3,982.03,0,2025-05-15,Bank Transfer,Completed,2946.09
17717,9001,Joseph Thompson,joseph.thompson9001@example.com,72,Boston,MA,Books,Cloud Fundamentals,2,1216.33,0,2024-11-06,Credit Card,Shipped,2432.66
36063,1235,Sarah Brown,sarah.brown1235@example.com,27,Austin,TX,Books,Data Engineering 101,1,1362.02,20,2025-10-11,Credit Card,Completed,1089.62
96784,3264,Emma Miller,emma.miller3264@example.com,46,Miami,FL,Clothing,Hoodie,2,520.57,20,2025-05-09,Credit Card,Processing,832.91
40621,14664,Isabella Johnson,isabella.johnson14664@example.com,25,Austin,TX,Sports,Running Shoes,4,1109.34,20,2026-06-07,Bank Transfer,Cancelled,3549.89
97286,17623,Joseph Smith,joseph.smith17623@example.com,44,San Antonio,TX,Electronics,Smartphone,4,711.59,20,2026-05-13,PayPal,Cancelled,2277.09
10726,7631,William Brown,william.brown7631@example.com,58,Dallas,TX,Electronics,Headphones,3,1481.26,0,2025-08-31,Bank Transfer,Returned,4443.78
22050,15391,Olivia Taylor,olivia.taylor15391@example.com,43,Miami,FL,Clothing,Sneakers,2,1465.04,0,2025-10-24,PayPal,Returned,2930.08
56850,1036,Thomas Thompson,thomas.thompson1036@example.com,47,Los Angeles,CA,Electronics,Monitor,3,980.66,20,2025-12-28,Debit Card,Shipped,2353.58
48369,11632,Olivia Jackson,olivia.jackson11632@example.com,79,Atlanta,GA,Electronics,Headphones,1,626.58,0,2026-03-25,Apple Pay,Completed,626.58
33070,6295,Ava Lee,ava.lee6295@example.com,51,San Diego,CA,Home,Vacuum,4,259.85,0,2024-05-25,PayPal,Processing,1039.4
25580,13737,Sarah Williams,sarah.williams13737@example.com,58,Atlanta,GA,Sports,Yoga Mat,3,855.15,0,2025-11-26,PayPal,Completed,2565.45
13868,17742,John Jackson,john.jackson17742@example.com,44,Atlanta,GA,Sports,Dumbbells,3,968.46,20,2024-07-09,Credit Card,Processing,2324.3
53587,12723,Mia Perez,mia.perez12723@example.com,37,Austin,TX,Home,Air Purifier,3,970.73,20,2024-09-29,Credit Card,Processing,2329.75
90456,6680,William Miller,william.miller6680@example.com,65,Miami,FL,Sports,Dumbbells,4,378.87,0,2025-02-17,Bank Transfer,Shipped,1515.48
57090,9861,Ava Brown,ava.brown9861@example.com,21,Philadelphia,PA,Clothing,Hoodie,1,289.39,0,2025-06-30,Credit Card,Completed,289.39
66448,11303,Charles Perez,charles.perez11303@example.com,47,Seattle,WA,Home,Coffee Maker,2,991.42,20,2024-01-05,Bank Transfer,Completed,1586.27
55654,13701,Emma Jones,emma.jones13701@example.com,22,San Antonio,TX,Sports,Running Shoes,2,198.82,20,2026-01-22,Debit Card,Completed,318.11
80844,17333,Mike Brown,mike.brown17333@example.com,58,Denver,CO,Books,Cloud Fundamentals,5,814.66,15,2026-01-13,PayPal,Completed,3462.3
23267,6782,Charles Martin,charles.martin6782@example.com,71,Dallas,TX,Electronics,Keyboard,4,1282.57,0,2025-12-15,Bank Transfer,Completed,5130.28
20092,16444,Olivia Jackson,olivia.jackson16444@example.com,58,Atlanta,GA,Home,Blender,5,,0,2024-05-03,Debit Card,Completed,
24231,3482,Olivia Lee,olivia.lee3482@example.com,30,Houston,TX,Sports,Running Shoes,3,840.23,0,2024-10-30,Credit Card,Completed,2520.69
77022,5724,John Thomas,john.thomas5724@example.com,44,San Diego,CA,Books,Data Engineering 101,3,668.35,0,2026-01-04,Apple Pay,Returned,2005.05
13709,9337,Charles Garcia,charles.garcia9337@example.com,62,Los Angeles,CA,Home,Blender,3,1258.13,0,2024-07-12,Debit Card,Processing,3774.39
83094,17261,Evelyn Wilson,evelyn.wilson17261@example.com,999,Atlanta,GA,Electronics,Keyboard,5,552.93,20,2024-09-14,PayPal,Completed,2211.72
72357,9935,Isabella Johnson,,57,Seattle,WA,Electronics,Monitor,4,975.73,0,2025-11-22,Credit Card,Completed,3902.92
23083,4962,Robert Taylor,robert.taylor4962@example.com,46,,TX,Books,SQL Handbook,1,1111.17,0,2025-02-08,Apple Pay,Completed,1111.17
54529,8019,Olivia Martin,olivia.martin8019@example.com,68,San Diego,CA,Books,Cloud Fundamentals,4,270.52,0,2024-07-08,Bank Transfer,Completed,1082.08
84881,14097,John Wilson,john.wilson14097@example.com,73,New York,NY,Sports,Water Bottle,3,777.47,0,2024-03-13,PayPal,Cancelled,2332.41
11773,10451,Charles Johnson,charles.johnson10451@example.com,31,Austin,TX,Sports,Running Shoes,1,485.25,0,2025-11-23,Bank Transfer,Completed,485.25
97698,14875,James Martinez,james.martinez14875@example.com,56,Atlanta,GA,Electronics,Smartphone,4,319.62,15,2025-06-24,PayPal,Completed,1086.71
80527,10306,Emma Wilson,emma.wilson10306@example.com,52,Dallas,TX,Sports,Tennis Racket,3,657.03,5,2024-06-23,Credit Card,Shipped,1872.54
